,Unnamed: 0,title,artist,count,year
506,6,Sucker,Jonas Brothers,38,2019
507,7,Bad Guy,Billie Eilish,38,2019
508,8,Suge,DaBaby,35,2019
509,9,Sweet But Psycho,Ava Max,34,2019
510,10,Happier,Marshmello & Bastille,34,2019
511,11,Better,Khalid,34,2019
512,12,Going Bad,Meek Mill Featuring Drake,34,2019
513,13,Shallow,Lady Gaga & Bradley Cooper,33,2019
514,14,7 Rings,Ariana Grande,33,2019
515,15,Truth Hurts,Lizzo,33,2019
516,16,Sicko Mode,Travis Scott,32,2019
517,17,Someone You Loved,Lewis Capaldi,32,2019
518,18,High Hopes,Panic! At The Disco,32,2019
519,19,I Don't Care,Ed Sheeran & Justin Bieber,30,2019
520,20,Eastside,"benny blanco, Halsey & Khalid",29,2019
521,21,Trampoline,SHAED,29,2019
522,22,Look Back At It,A Boogie Wit da Hoodie,29,2019
523,23,Ran$om,Lil Tecca,29,2019
524,24,No Guidance,Chris Brown Featuring Drake,28,2019
525,25,Middle Child,J. Cole,28,2019
526,26,Whiskey Glasses,Morgan Wallen,27,2019
527,27,Only Human,Jonas Brothers,27,2019
528,28,Pop Out,Polo G Featuring Lil Tjay,27,2019
529,29,Talk You Out Of It,Florida Georgia Line,26,2019
530,30,Envy Me,Calboy,26,2019
531,31,Panini,Lil Nas X,26,2019
532,32,Senorita,Shawn Mendes & Camila Cabello,26,2019
533,33,Con Calma,Daddy Yankee Featuring Snow,25,2019
534,34,Beautiful Crazy,Luke Combs,25,2019
535,35,Speechless,Dan + Shay,25,2019
536,36,Pure Water,Mustard & Migos,25,2019
537,37,Worth It,YK Osiris,25,2019
538,38,Beautiful People,Ed Sheeran Featuring Khalid,24,2019
539,39,God's Country,Blake Shelton,23,2019
540,40,Money In The Grave,Drake Featuring Rick Ross,23,2019
541,41,One Thing Right,Marshmello & Kane Brown,23,2019
542,42,If I Can't Have You,Shawn Mendes,23,2019
543,43,A Lot,21 Savage,23,2019
544,44,When The Party's Over,Billie Eilish,23,2019
545,45,Girls Like You,Maroon 5 Featuring Cardi B,22,2019
546,46,"Hey Look Ma, I Made It",Panic! At The Disco,22,2019
547,47,Close Friends,Lil Baby,22,2019
548,48,Knockin' Boots,Luke Bryan,22,2019
549,49,Ballin',Mustard Featuring Roddy Ricch,22,2019
550,50,Be Alright,Dean Lewis,21,2019
551,51,Beer Never Broke My Heart,Luke Combs,21,2019
552,52,Drip Too Hard,Lil Baby & Gunna,21,2019
553,53,GIRL,Maren Morris,21,2019
554,54,Lalala,Y2K & bbno$,21,2019
555,55,"Thank U, Next",Ariana Grande,21,2019
556,56,Goodbyes,Post Malone Featuring Young Thug,21,2019
557,57,You Need To Calm Down,Taylor Swift,21,2019
558,58,Act Up,City Girls,21,2019
559,59,Callaita,Bad Bunny & Tainy,20,2019
560,60,Bury A Friend,Billie Eilish,20,2019
561,61,How Do You Sleep?,Sam Smith,20,2019
562,62,Calma,Pedro Capo X Farruko,20,2019
563,63,Time,NF,20,2019
564,64,Hate Me,Ellie Goulding & Juice WRLD,20,2019
565,65,Cash Shit,Megan Thee Stallion Featuring DaBaby,20,2019
566,66,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,20,2019
567,67,Clout,Offset Featuring Cardi B,20,2019
568,68,Here Tonight,Brett Young,20,2019
569,69,Tip Of My Tongue,Kenny Chesney,20,2019
570,70,Thotiana,Blueface,20,2019
571,71,Good As You,Kane Brown,20,2019
572,72,Put A Date On It,Yo Gotti Featuring Lil Baby,20,2019
573,73,Walk Me Home,P!nk,20,2019
574,74,Prayed For You,Matt Stell,20,2019
575,75,Girls Need Love,Summer Walker X Drake,20,2019
576,76,Eyes On You,Chase Rice,20,2019
577,77,Please Me,Cardi B & Bruno Mars,20,2019
578,78,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,20,2019
579,79,I Don't Know About You,Chris Lane,20,2019
580,80,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",20,2019
581,81,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,20,2019
582,82,The Git Up,Blanco Brown,20,2019
583,83,Make It Sweet,Old Dominion,20,2019
584,84,Shotta Flow,NLE Choppa,20,2019
585,85,ME!,Taylor Swift Featuring Brendon Urie,20,2019
586,86,Love Someone,Lukas Graham,20,2019
587,87,All To Myself,Dan + Shay,20,2019
588,88,You Say,Lauren Daigle,20,2019
589,89,Miss Me More,Kelsea Ballerini,20,2019
590,90,Baby,Lil Baby & DaBaby,20,2019
591,91,Baby Shark,Pinkfong,20,2019
592,92,Murder On My Mind,YNW Melly,20,2019
593,93,My Type,Saweetie,20,2019
594,94,Look What God Gave Her,Thomas Rhett,20,2019
595,95,The London,"Young Thug, J. Cole & Travis Scott",20,2019
596,96,Rumor,Lee Brice,20,2019
597,97,Youngblood,5 Seconds Of Summer,19,2019
598,98,Go Loko,"YG, Tyga & Jon Z",19,2019
599,99,Baby Sitter,DaBaby Featuring Offset,19,2019
600,0,Love Lies,Khalid & Normani,44,2018
601,1,Meant To Be,Bebe Rexha & Florida Georgia Line,43,2018
602,2,I Like Me Better,Lauv,41,2018
603,3,Perfect,Ed Sheeran,40,2018
604,4,The Middle,"Zedd, Maren Morris & Grey",40,2018
605,5,Psycho,Post Malone Featuring Ty Dolla $ign,39,2018
606,6,Tequila,Dan + Shay,38,2018
607,7,Sad!,XXXTENTACION,38,2018
608,8,I Like It,"Cardi B, Bad Bunny & J Balvin",37,2018
609,9,God's Plan,Drake,36,2018
610,10,Never Be The Same,Camila Cabello,35,2018
611,11,Delicate,Taylor Swift,35,2018
612,12,Boo'd Up,Ella Mai,35,2018
613,13,Mine,Bazzi,34,2018
614,14,Better Now,Post Malone,34,2018
615,15,Lucid Dreams,Juice WRLD,32,2018
616,16,Friends,Marshmello & Anne-Marie,31,2018
617,17,Girls Like You,Maroon 5 Featuring Cardi B,30,2018
618,18,Taste,Tyga Featuring Offset,29,2018
619,19,Youngblood,5 Seconds Of Summer,29,2018
620,20,Yes Indeed,Lil Baby & Drake,29,2018
621,21,New Rules,Dua Lipa,27,2018
622,22,Havana,Camila Cabello Featuring Young Thug,27,2018
623,23,Rockstar,Post Malone Featuring 21 Savage,27,2018
624,24,No Tears Left To Cry,Ariana Grande,27,2018
625,25,Heaven,Kane Brown,26,2018
626,26,Whatever It Takes,Imagine Dragons,26,2018
627,27,Back To You,Selena Gomez,26,2018
628,28,X,"ScHoolboy Q, 2 Chainz & Saudi",26,2018
629,29,Finesse,Bruno Mars & Cardi B,25,2018
630,30,Nice For What,Drake,25,2018
631,31,Look Alive,BlocBoy JB Featuring Drake,25,2018
632,32,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",24,2018
633,33,In My Blood,Shawn Mendes,23,2018
634,34,Ric Flair Drip,Offset & Metro Boomin,23,2018
635,35,You Say,Lauren Daigle,23,2018
636,36,IDGAF,Dua Lipa,23,2018
637,37,Wait,Maroon 5,23,2018
638,38,Eastside,"benny blanco, Halsey & Khalid",23,2018
639,39,In My Feelings,Drake,22,2018
640,40,Natural,Imagine Dragons,22,2018
641,41,Nonstop,Drake,22,2018
642,42,Broken,lovelytheband,22,2018
643,43,Walk It Talk It,Migos Featuring Drake,22,2018
644,44,God Is A Woman,Ariana Grande,22,2018
645,45,All The Stars,Kendrick Lamar & SZA,21,2018
646,46,Dura,Daddy Yankee,21,2018
647,47,One Kiss,Calvin Harris & Dua Lipa,21,2018
648,48,Stir Fry,Migos,21,2018
649,49,Get Along,Kenny Chesney,21,2018
650,50,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",21,2018
651,51,Lose It,Kane Brown,21,2018
652,52,Changes,XXXTENTACION,20,2018
653,53,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,20,2018
654,54,Mercy,Brett Young,20,2018
655,55,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",20,2018
656,56,Plug Walk,Rich The Kid,20,2018
657,57,Ring,Cardi B Featuring Kehlani,20,2018
658,58,Moonlight,XXXTENTACION,20,2018
659,59,Freaky Friday,Lil Dicky Featuring Chris Brown,20,2018
660,60,Lie,NF,20,2018
661,61,Medicine,Queen Naija,20,2018
662,62,Trip,Ella Mai,20,2018
663,63,Up Down,Morgan Wallen Featuring Florida Georgia Line,20,2018
664,64,Red Roses,Lil Skies Featuring Landon Cube,20,2018
665,65,Bartier Cardi,Cardi B Featuring 21 Savage,20,2018
666,66,I'm A Mess,Bebe Rexha,20,2018
667,67,Pray For Me,The Weeknd & Kendrick Lamar,20,2018
668,68,High Hopes,Panic! At The Disco,20,2018
669,69,That's On Me,Yella Beezy,20,2018
670,70,Simple,Florida Georgia Line,20,2018
671,71,Sicko Mode,Travis Scott,20,2018
672,72,One Number Away,Luke Combs,20,2018
673,73,Sit Next To Me,Foster The People,20,2018
674,74,You Make It Easy,Jason Aldean,20,2018
675,75,Beautiful,Bazzi Featuring Camila Cabello,20,2018
676,76,All Girls Are The Same,Juice WRLD,20,2018
677,77,Be Careful,Cardi B,20,2018
678,78,El Farsante,Ozuna & Romeo Santos,20,2018
679,79,Outside Today,YoungBoy Never Broke Again,19,2018
680,80,Best Part,Daniel Caesar Featuring H.E.R.,19,2018
681,81,Hotel Key,Old Dominion,19,2018
682,82,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,19,2018
683,83,She Got The Best Of Me ,Luke Combs,19,2018
684,84,New Freezer,Rich The Kid Featuring Kendrick Lamar,19,2018
685,85,Drunk Me,Mitchell Tenpenny,19,2018
686,86,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,19,2018
687,87,Singles You Up,Jordan Davis,19,2018
688,88,Call Out My Name,The Weeknd,18,2018
689,89,OTW,"Khalid, Ty Dolla $ign & 6LACK",18,2018
690,90,I Lived It,Blake Shelton,18,2018
691,91,Zombie,Bad Wolves,18,2018
692,92,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,18,2018
693,93,Happier,Marshmello & Bastille,18,2018
694,94,Most People Are Good,Luke Bryan,18,2018
695,95,Feel It Still,Portugal. The Man,18,2018
696,96,Thunder,Imagine Dragons,18,2018
697,97,Let You Down,NF,18,2018
698,98,Breathin,Ariana Grande,18,2018
699,99,Him & I,G-Eazy & Halsey,17,2018
700,0,Unforgettable,French Montana Featuring Swae Lee,56,2017
701,1,Shape Of You,Ed Sheeran,49,2017
702,2,Congratulations,Post Malone Featuring Quavo,49,2017
703,3,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,48,2017
704,4,That's What I Like,Bruno Mars,47,2017
705,5,Believer,Imagine Dragons,45,2017
706,6,Say You Won't Let Go,James Arthur,44,2017
707,7,Location,Khalid,43,2017
708,8,Body Like A Back Road,Sam Hunt,41,2017
709,9,Redbone,Childish Gambino,41,2017
710,10,The Weekend,Brantley Gilbert,40,2017
711,11,Something Just Like This,The Chainsmokers & Coldplay,39,2017
712,12,Humble.,Kendrick Lamar,37,2017
713,13,How Far I'll Go,Auli'i Cravalho,34,2017
714,14,There's Nothing Holdin' Me Back,Shawn Mendes,34,2017
715,15,Attention,Charlie Puth,34,2017
716,16,XO TOUR Llif3,Lil Uzi Vert,34,2017
717,17,Thunder,Imagine Dragons,33,2017
718,18,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,33,2017
719,19,Castle On The Hill,Ed Sheeran,33,2017
720,20,Closer,The Chainsmokers Featuring Halsey,32,2017
721,21,Stay,Zedd & Alessia Cara,31,2017
722,22,Mask Off,Future,31,2017
723,23,Bad And Boujee,Migos Featuring Lil Uzi Vert,31,2017
724,24,Slow Hands,Niall Horan,31,2017
725,25,24K Magic,Bruno Mars,31,2017
726,26,iSpy,KYLE Featuring Lil Yachty,30,2017
727,27,Issues,Julia Michaels,30,2017
728,28,It Ain't Me,Kygo x Selena Gomez,29,2017
729,29,Strip That Down,Liam Payne Featuring Quavo,28,2017
730,30,In Case You Didn't Know,Brett Young,28,2017
731,31,Goosebumps,Travis Scott,27,2017
732,32,Down,Marian Hill,27,2017
733,33,Scars To Your Beautiful,Alessia Cara,27,2017
734,34,Swang,Rae Sremmurd,26,2017
735,35,Loyalty.,Kendrick Lamar Featuring Rihanna,26,2017
736,36,Feel It Still,Portugal. The Man,26,2017
737,37,No Promises,Cheat Codes Featuring Demi Lovato,25,2017
738,38,Love.,Kendrick Lamar Featuring Zacari,25,2017
739,39,Do Re Mi,blackbear,25,2017
740,40,Rolex,Ayo & Teo,25,2017
741,41,T-Shirt,Migos,25,2017
742,42,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,25,2017
743,43,Mi Gente,J Balvin & Willy William Featuring Beyonce,24,2017
744,44,Bodak Yellow (Money Moves),Cardi B,24,2017
745,45,Selfish,PnB Rock,23,2017
746,46,What Ifs,Kane Brown Featuring Lauren Alaina,23,2017
747,47,Bank Account,21 Savage,23,2017
748,48,Sorry Not Sorry,Demi Lovato,23,2017
749,49,Young Dumb & Broke,Khalid,22,2017
750,50,Hurricane,Luke Combs,22,2017
751,51,The Fighter,Keith Urban Featuring Carrie Underwood,22,2017
752,52,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,22,2017
753,53,Love On The Brain,Rihanna,22,2017
754,54,Butterfly Effect,Travis Scott,22,2017
755,55,Bounce Back,Big Sean,22,2017
756,56,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",22,2017
757,57,Both,Gucci Mane Featuring Drake,22,2017
758,58,Rake It Up,Yo Gotti Featuring Nicki Minaj,22,2017
759,59,I Feel It Coming,The Weeknd Featuring Daft Punk,22,2017
760,60,First Day Out,Tee Grizzley,21,2017
761,61,Slippery,Migos Featuring Gucci Mane,21,2017
762,62,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,21,2017
763,63,Praying,Kesha,21,2017
764,64,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,21,2017
765,65,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,21,2017
766,66,Craving You,Thomas Rhett Featuring Maren Morris,20,2017
767,67,Look At Me!,XXXTENTACION,20,2017
768,68,Drinkin' Problem,Midland,20,2017
769,69,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",20,2017
770,70,Love Galore,SZA Featuring Travis Scott,20,2017
771,71,Felices Los 4,Maluma,20,2017
772,72,DNA.,Kendrick Lamar,20,2017
773,73,Deja Vu,J. Cole,20,2017
774,74,Magnolia,Playboi Carti,20,2017
775,75,Escapate Conmigo,Wisin Featuring Ozuna,20,2017
776,76,Cold,Maroon 5 Featuring Future,20,2017
777,77,Now Or Never,Halsey,20,2017
778,78,Everyday We Lit,YFN Lucci Featuring PnB Rock,20,2017
779,79,Slide,Calvin Harris Featuring Frank Ocean & Migos,20,2017
780,80,Passionfruit,Drake,20,2017
781,81,You Look Good,Lady Antebellum,20,2017
782,82,Party,Chris Brown Featuring Usher & Gucci Mane,20,2017
783,83,When It Rains It Pours,Luke Combs,20,2017
784,84,Paris,The Chainsmokers,20,2017
785,85,Small Town Boy,Dustin Lynch,20,2017
786,86,Can't Stop The Feeling!,Justin Timberlake,20,2017
787,87,New Rules,Dua Lipa,20,2017
788,88,My Girl,Dylan Scott,20,2017
789,89,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,20,2017
790,90,Tunnel Vision,Kodak Black,20,2017
791,91,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,19,2017
792,92,What About Us,P!nk,19,2017
793,93,Glorious,Macklemore Featuring Skylar Grey,19,2017
794,94,Do I Make You Wanna,Billy Currington,19,2017
795,95,Heavy,Linkin Park Featuring Kiiara,19,2017
796,96,Losin Control,Russ,19,2017
797,97,Mercy,Shawn Mendes,19,2017
798,98,No Such Thing As A Broken Heart,Old Dominion,19,2017
799,99,Moves,Big Sean,19,2017
800,0,Sorry,Justin Bieber,55,2016
801,1,Needed Me,Rihanna,45,2016
802,2,Don't Let Me Down,The Chainsmokers Featuring Daya,44,2016
803,3,Cheap Thrills,Sia Featuring Sean Paul,44,2016
804,4,Stressed Out,twenty one pilots,40,2016
805,5,Panda,Desiigner,40,2016
806,6,Ride,twenty one pilots,39,2016
807,7,Cake By The Ocean,DNCE,38,2016
808,8,Love Yourself,Justin Bieber,37,2016
809,9,I Took A Pill In Ibiza,Mike Posner,37,2016
810,10,One Dance,Drake Featuring WizKid & Kyla,36,2016
811,11,Work,Rihanna Featuring Drake,36,2016
812,12,7 Years,Lukas Graham,36,2016
813,13,Low Life,Future Featuring The Weeknd,35,2016
814,14,I Hate U I Love U,gnash Featuring Olivia O'Brien,35,2016
815,15,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,34,2016
816,16,Let It Go,James Bay,34,2016
817,17,My House,Flo Rida,34,2016
818,18,Can't Stop The Feeling!,Justin Timberlake,32,2016
819,19,This Is What You Came For,Calvin Harris Featuring Rihanna,32,2016
820,20,Unsteady,X Ambassadors,31,2016
821,21,"Me, Myself & I",G-Eazy x Bebe Rexha,31,2016
822,22,Too Good,Drake Featuring Rihanna,29,2016
823,23,Treat You Better,Shawn Mendes,28,2016
824,24,Broccoli,D.R.A.M. Featuring Lil Yachty,27,2016
825,25,Oui,Jeremih,27,2016
826,26,Gold,Kiiara,27,2016
827,27,Exchange,Bryson Tiller,27,2016
828,28,Just Like Fire,P!nk,26,2016
829,29,Really Really,Kevin Gates,26,2016
830,30,Send My Love (To Your New Lover),Adele,26,2016
831,31,Controlla,Drake,26,2016
832,32,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,26,2016
833,33,Heathens,twenty one pilots,26,2016
834,34,Never Be Like You,Flume Featuring Kai,26,2016
835,35,2 Phones,Kevin Gates,25,2016
836,36,Come And See Me,PARTYNEXTDOOR Featuring Drake,24,2016
837,37,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,24,2016
838,38,Into You,Ariana Grande,24,2016
839,39,"Sit Still, Look Pretty",Daya,24,2016
840,40,Head Over Boots,Jon Pardi,24,2016
841,41,Pillowtalk,Zayn,24,2016
842,42,One Call Away,Charlie Puth,24,2016
843,43,Don't,Bryson Tiller,23,2016
844,44,Stitches,Shawn Mendes,23,2016
845,45,You Was Right,Lil Uzi Vert,23,2016
846,46,Never Forget You,Zara Larsson & MNEK,23,2016
847,47,Father Stretch My Hands Pt. 1,Kanye West,23,2016
848,48,Hymn For The Weekend,Coldplay,23,2016
849,49,Roses,The Chainsmokers Featuring Rozes,23,2016
850,50,Money Longer,Lil Uzi Vert,22,2016
851,51,H.O.L.Y.,Florida Georgia Line,22,2016
852,52,Luv,Tory Lanez,22,2016
853,53,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",22,2016
854,54,Lost Boy,Ruth B,22,2016
855,55,Dangerous Woman,Ariana Grande,21,2016
856,56,Cold Water,Major Lazer Featuring Justin Bieber & MO,21,2016
857,57,Middle,DJ Snake Featuring Bipolar Sunshine,21,2016
858,58,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,20,2016
859,59,THat Part,ScHoolboy Q Featuring Kanye West,20,2016
860,60,Middle Of A Memory,Cole Swindell,20,2016
861,61,Me Too,Meghan Trainor,20,2016
862,62,Closer,The Chainsmokers Featuring Halsey,20,2016
863,63,Setting The World On Fire,Kenny Chesney Featuring P!nk,20,2016
864,64,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,20,2016
865,65,Different For Girls,Dierks Bentley Featuring Elle King,20,2016
866,66,Close,Nick Jonas Featuring Tove Lo,20,2016
867,67,Let Me Love You,Ariana Grande Featuring Lil Wayne,20,2016
868,68,Pop Style,Drake Featuring The Throne,20,2016
869,69,Confession,Florida Georgia Line,20,2016
870,70,Snapback,Old Dominion,20,2016
871,71,Record Year,Eric Church,20,2016
872,72,Cut It,O.T. Genasis Featuring Young Dolph,20,2016
873,73,You Should Be Here,Cole Swindell,20,2016
874,74,Tiimmy Turner,Desiigner,20,2016
875,75,Uber Everywhere,MadeinTYO,20,2016
876,76,Think Of You,Chris Young Duet With Cassadee Pope,20,2016
877,77,Jumpman,Drake & Future,20,2016
878,78,No Limit,Usher Featuring Young Thug,20,2016
879,79,No,Meghan Trainor,20,2016
880,80,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",20,2016
881,81,Somewhere On A Beach,Dierks Bentley,20,2016
882,82,For Free,DJ Khaled Featuring Drake,20,2016
883,83,Starving,Hailee Steinfeld & Grey Featuring Zedd,20,2016
884,84,Wicked,Future,20,2016
885,85,Back To Sleep,Chris Brown,20,2016
886,86,Peter Pan,Kelsea Ballerini,20,2016
887,87,You Don't Own Me,Grace Featuring G-Eazy,20,2016
888,88,Don't Mind,Kent Jones,20,2016
889,89,My Church,Maren Morris,20,2016
890,90,Wild Things,Alessia Cara,20,2016
891,91,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,20,2016
892,92,Humble And Kind,Tim McGraw,20,2016
893,93,T-Shirt,Thomas Rhett,20,2016
894,94,The Sound Of Silence,Disturbed,20,2016
895,95,Hands To Myself,Selena Gomez,19,2016
896,96,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",19,2016
897,97,Die A Happy Man,Thomas Rhett,19,2016
898,98,1 Night,Lil Yachty,19,2016
899,99,Down In The DM,Yo Gotti Featuring Nicki Minaj,19,2016
900,0,Uptown Funk!,Mark Ronson Featuring Bruno Mars,50,2015
901,1,Shut Up And Dance,WALK THE MOON,48,2015
902,2,Thinking Out Loud,Ed Sheeran,48,2015
903,3,Trap Queen,Fetty Wap,47,2015
904,4,Earned It (Fifty Shades Of Grey),The Weeknd,43,2015
905,5,Sugar,Maroon 5,42,2015
906,6,Watch Me,Silento,42,2015
907,7,Where Are U Now,Skrillex & Diplo With Justin Bieber,41,2015
908,8,See You Again,Wiz Khalifa Featuring Charlie Puth,40,2015
909,9,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,37,2015
910,10,Worth It,Fifth Harmony Featuring Kid Ink,36,2015
911,11,Lean On,Major Lazer & DJ Snake Featuring MO,36,2015
912,12,Renegades,X Ambassadors,35,2015
913,13,Want To Want Me,Jason Derulo,35,2015
914,14,Love Me Like You Do,Ellie Goulding,34,2015
915,15,Cheerleader,OMI,34,2015
916,16,Shake It Off,Taylor Swift,33,2015
917,17,Take Your Time,Sam Hunt,32,2015
918,18,Fight Song,Rachel Platten,31,2015
919,19,"Honey, I'm Good.",Andy Grammer,31,2015
920,20,Talking Body,Tove Lo,30,2015
921,21,Style,Taylor Swift,30,2015
922,22,Blank Space,Taylor Swift,30,2015
923,23,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,30,2015
924,24,Photograph,Ed Sheeran,30,2015
925,25,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,30,2015
926,26,Elastic Heart,Sia,30,2015
927,27,Stitches,Shawn Mendes,29,2015
928,28,The Hills,The Weeknd,29,2015
929,29,Flex (Ooh Ooh Ooh),Rich Homie Quan,27,2015
930,30,Uma Thurman,Fall Out Boy,27,2015
931,31,Can't Feel My Face,The Weeknd,27,2015
932,32,Slow Motion,Trey Songz,26,2015
933,33,Time Of Our Lives,Pitbull & Ne-Yo,26,2015
934,34,Somebody,Natalie La Rose Featuring Jeremih,26,2015
935,35,Good For You,Selena Gomez Featuring A$AP Rocky,25,2015
936,36,All About That Bass,Meghan Trainor,24,2015
937,37,Girl Crush,Little Big Town,24,2015
938,38,679,Fetty Wap Featuring Remy Boyz,24,2015
939,39,Bad Blood,Taylor Swift Featuring Kendrick Lamar,24,2015
940,40,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",24,2015
941,41,Ex's & Oh's,Elle King,23,2015
942,42,B**** Better Have My Money,Rihanna,23,2015
943,43,Budapest,George Ezra,23,2015
944,44,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,23,2015
945,45,I'm Comin' Over,Chris Young,23,2015
946,46,Take Me To Church,Hozier,23,2015
947,47,My Way,Fetty Wap Featuring Monty,22,2015
948,48,Burning House,Cam,22,2015
949,49,I'm Not The Only One,Sam Smith,22,2015
950,50,Like A Wrecking Ball,Eric Church,22,2015
951,51,Where Ya At,Future Featuring Drake,21,2015
952,52,You Know You Like It,DJ Snake & AlunaGeorge,21,2015
953,53,Classic Man,Jidenna Featuring Roman GianArthur,21,2015
954,54,Lips Are Movin,Meghan Trainor,21,2015
955,55,Locked Away,R. City Featuring Adam Levine,21,2015
956,56,Nasty Freestyle,T-Wayne,20,2015
957,57,Bright,Echosmith,20,2015
958,58,Break Up With Him,Old Dominion,20,2015
959,59,Homegrown,Zac Brown Band,20,2015
960,60,Buy Me A Boat,Chris Janson,20,2015
961,61,Crash And Burn,Thomas Rhett,20,2015
962,62,Cool For The Summer,Demi Lovato,20,2015
963,63,Chains,Nick Jonas,20,2015
964,64,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,20,2015
