rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
33,Rolex,Ayo & Teo,Not supported yet,29,20,21,down,2017-07-22,
34,iSpy,KYLE Featuring Lil Yachty,https://charts-static.billboard.com/img/2016/12/kyle-fdr-53x53.jpg,28,4,28,down,2017-07-22,
35,Everyday We Lit,YFN Lucci Featuring PnB Rock,https://charts-static.billboard.com/img/2017/01/yfn-lucci-xdv-53x53.jpg,37,35,13,up,2017-07-22,
36,Closer,The Chainsmokers Featuring Halsey,https://charts-static.billboard.com/img/2016/08/the-chainsmokers-9iv-53x53.jpg,34,1,49,down,2017-07-22,
37,In Case You Didn't Know,Brett Young,https://charts-static.billboard.com/img/2016/08/brett-young-9rw-53x53.jpg,32,19,22,down,2017-07-22,
38,Bad And Boujee,Migos Featuring Lil Uzi Vert,https://charts-static.billboard.com/img/2016/11/migos-apk-53x53.jpg,35,1,34,down,2017-07-22,
39,Craving You,Thomas Rhett Featuring Maren Morris,https://charts-static.billboard.com/img/2017/04/thomas-rhett-r0o-53x53.jpg,44,39,14,up,2017-07-22,
40,24K Magic,Bruno Mars,https://charts-static.billboard.com/img/2016/10/bruno-mars-va7-53x53.jpg,40,4,39,same,2017-07-22,
41,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,https://charts-static.billboard.com/img/2017/04/a-boogie-wit-da-hoodie-89d-53x53.jpg,39,39,14,down,2017-07-22,
42,DNA.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,41,4,12,down,2017-07-22,
43,My Girl,Dylan Scott,https://charts-static.billboard.com/img/2016/06/dylan-scott-26j-53x53.jpg,45,43,11,up,2017-07-22,
44,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,https://charts-static.billboard.com/img/2017/03/jason-derulo-3xq-53x53.jpg,38,29,16,down,2017-07-22,
45,The Fighter,Keith Urban Featuring Carrie Underwood,https://charts-static.billboard.com/img/2016/05/keith-urban-t54-53x53.jpg,47,38,22,up,2017-07-22,
46,Hurricane,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-y14-53x53.jpg,43,31,21,down,2017-07-22,
47,Goosebumps,Travis Scott,https://charts-static.billboard.com/img/2016/09/travis-scott-jll-53x53.jpg,42,32,34,down,2017-07-22,
48,T-Shirt,Migos,https://charts-static.billboard.com/img/2017/01/migos-apk-53x53.jpg,49,19,25,up,2017-07-22,
49,First Day Out,Tee Grizzley,https://charts-static.billboard.com/img/2017/02/tee-grizzley-oy8-53x53.jpg,48,48,14,down,2017-07-22,
50,The Cure,Lady Gaga,https://charts-static.billboard.com/img/2017/04/lady-gaga-gyl-53x53.jpg,46,39,12,down,2017-07-22,
51,Passionfruit,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,52,8,16,up,2017-07-22,
52,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,https://charts-static.billboard.com/img/2016/09/florida-georgia-line-jau-53x53.jpg,53,46,15,up,2017-07-22,
53,Crying In The Club,Camila Cabello,https://charts-static.billboard.com/img/2017/06/camila-cabello-4tx-53x53.jpg,50,47,7,down,2017-07-22,
54,Signs,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,36,36,2,down,2017-07-22,
55,Tunnel Vision,Kodak Black,https://charts-static.billboard.com/img/2017/03/kodak-black-fap-53x53.jpg,51,6,20,down,2017-07-22,
56,Versace On The Floor,Bruno Mars,https://charts-static.billboard.com/img/2016/11/bruno-mars-va7-53x53.jpg,78,56,4,up,2017-07-22,
57,Every Time I Hear That Song,Blake Shelton,https://charts-static.billboard.com/img/2017/02/blake-shelton-22w-53x53.jpg,56,56,9,down,2017-07-22,
58,Drinkin' Problem,Midland,https://charts-static.billboard.com/img/2017/02/midland-b3d-53x53.jpg,61,58,9,up,2017-07-22,
59,Thunder,Imagine Dragons,https://charts-static.billboard.com/img/2017/05/imagine-dragons-hy6-53x53.jpg,54,54,10,down,2017-07-22,
60,Small Town Boy,Dustin Lynch,https://charts-static.billboard.com/img/2017/03/dustin-lynch-wz1-53x53.jpg,65,60,5,up,2017-07-22,
61,Felices Los 4,Maluma,https://charts-static.billboard.com/img/2017/05/maluma-el2-53x53.jpg,66,61,8,up,2017-07-22,
62,Do I Make You Wanna,Billy Currington,https://charts-static.billboard.com/img/2016/12/billy-currington-kzk-53x53.jpg,72,62,4,up,2017-07-22,
63,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",https://charts-static.billboard.com/img/2017/04/2-chainz-8fw-53x53.jpg,63,58,4,same,2017-07-22,
64,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,https://charts-static.billboard.com/img/2017/05/logic-lma-18002738255-72t-53x53.jpg,64,47,10,same,2017-07-22,
65,4 AM,2 Chainz Featuring Travis Scott,https://charts-static.billboard.com/img/2017/06/2-chainz-8fw-53x53.jpg,59,55,5,down,2017-07-22,
66,Privacy,Chris Brown,https://charts-static.billboard.com/img/2017/04/chris-brown-cte-53x53.jpg,62,62,10,down,2017-07-22,
67,Flatliner,Cole Swindell,https://charts-static.billboard.com/img/2016/04/cole-swindell-lq3-53x53.jpg,69,67,11,up,2017-07-22,
68,You Look Good,Lady Antebellum,https://charts-static.billboard.com/img/2017/02/lady-antebellum-g3u-53x53.jpg,70,59,13,up,2017-07-22,
69,Love.,Kendrick Lamar Featuring Zacari,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,67,18,12,down,2017-07-22,
70,Mi Gente,J Balvin & Willy William Featuring Beyonce,https://charts-static.billboard.com/img/2017/07/j-balvin-d72-53x53.jpg,,,,new,2017-07-22,
71,Love Galore,SZA Featuring Travis Scott,https://charts-static.billboard.com/img/2017/05/sza-8os-love-galore-bgq-53x53.jpg,74,70,4,up,2017-07-22,
72,Loyalty.,Kendrick Lamar Featuring Rihanna,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,60,14,12,down,2017-07-22,
73,Sign Of The Times,Harry Styles,https://charts-static.billboard.com/img/2017/04/harry-styles-nkq-53x53.jpg,58,4,13,down,2017-07-22,
74,No Such Thing As A Broken Heart,Old Dominion,https://charts-static.billboard.com/img/2017/03/old-dominion-wac-53x53.jpg,77,74,6,up,2017-07-22,
75,Yours If You Want It,Rascal Flatts,https://charts-static.billboard.com/img/2017/01/rascal-flatts-o8u-53x53.jpg,76,75,7,up,2017-07-22,
76,Rollin,Calvin Harris Featuring Future & Khalid,https://charts-static.billboard.com/img/2017/05/calvin-harris-s9n-53x53.jpg,-,62,3,re-entry,2017-07-22,
77,No Complaints,Metro Boomin Featuring Offset & Drake,https://charts-static.billboard.com/img/2017/07/metro-boomin-yvu-53x53.jpg,71,71,2,down,2017-07-22,
78,Rake It Up,Yo Gotti Featuring Nicki Minaj,https://charts-static.billboard.com/img/2017/06/yo-gotti-w7z-53x53.jpg,,,,new,2017-07-22,
79,What Ifs,Kane Brown Featuring Lauren Alaina,https://charts-static.billboard.com/img/2016/12/kane-brown-k3k-53x53.jpg,81,79,4,up,2017-07-22,
80,Weak,AJR,https://charts-static.billboard.com/img/2016/11/ajr-k86-53x53.jpg,75,73,9,down,2017-07-22,
81,Feel It Still,Portugal. The Man,https://charts-static.billboard.com/img/2017/03/portugal-the-man-l5z-53x53.jpg,84,81,3,up,2017-07-22,
82,No Promises,Cheat Codes Featuring Demi Lovato,https://charts-static.billboard.com/img/2017/04/cheat-codes-oej-53x53.jpg,82,74,8,same,2017-07-22,
83,Somebody Else Will,Justin Moore,https://charts-static.billboard.com/img/2016/11/justin-moore-mtw-53x53.jpg,85,83,5,up,2017-07-22,
84,Escapate Conmigo,Wisin Featuring Ozuna,https://charts-static.billboard.com/img/2017/04/wisin-d0t-53x53.jpg,96,84,4,up,2017-07-22,
85,Bodak Yellow (Money Moves),Cardi B,https://charts-static.billboard.com/img/2017/07/cardi-b-n38-53x53.jpg,,,,new,2017-07-22,
86,Down,Fifth Harmony Featuring Gucci Mane,https://charts-static.billboard.com/img/2017/06/fifth-harmony-tsq-53x53.jpg,86,42,5,same,2017-07-22,
87,Who Dat Boy,"Tyler, The Creator",https://charts-static.billboard.com/img/2017/07/tyler-the-creator-kd3-53x53.jpg,,,,new,2017-07-22,
88,Swish Swish,Katy Perry Featuring Nicki Minaj,https://charts-static.billboard.com/img/2017/06/katy-perry-l8p-53x53.jpg,90,46,7,up,2017-07-22,
89,Heartache On The Dance Floor,Jon Pardi,https://charts-static.billboard.com/img/2017/05/jon-pardi-trs-53x53.jpg,,,,new,2017-07-22,
90,Portland,Drake Featuring Quavo & Travis Scott,https://charts-static.billboard.com/img/2017/04/drake-zwl-53x53.jpg,79,9,16,down,2017-07-22,
91,Reminder,The Weeknd,https://charts-static.billboard.com/img/2016/12/the-weeknd-gvx-53x53.jpg,93,31,9,up,2017-07-22,
92,Most Girls,Hailee Steinfeld,https://charts-static.billboard.com/img/2017/05/hailee-steinfeld-bg5-53x53.jpg,95,75,7,up,2017-07-22,
93,Butterfly Effect,Travis Scott,https://charts-static.billboard.com/img/2017/06/travis-scott-jll-53x53.jpg,87,81,6,down,2017-07-22,
94,El Amante,Nicky Jam,https://charts-static.billboard.com/img/2017/02/nicky-jam-ip7-53x53.jpg,-,93,10,re-entry,2017-07-22,
95,Losin Control,Russ,https://charts-static.billboard.com/img/2016/02/russ-rhp-53x53.jpg,92,62,19,down,2017-07-22,
96,Element.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/05/kendrick-lamar-h1y-53x53.jpg,89,16,9,down,2017-07-22,
97,It Ain't My Fault,Brothers Osborne,https://charts-static.billboard.com/img/2017/01/brothers-osborne-fo0-53x53.jpg,100,97,4,up,2017-07-22,
98,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,https://charts-static.billboard.com/img/2017/01/goldlink-k5l-53x53.jpg,94,94,2,down,2017-07-22,
99,Extra Luv,Future Featuring YG,https://charts-static.billboard.com/img/2017/07/future-l22-53x53.jpg,,,,new,2017-07-22,
100,How Not To,Dan + Shay,https://charts-static.billboard.com/img/2016/10/dan-shay-zji-53x53.jpg,80,57,14,down,2017-07-22,
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,https://charts-static.billboard.com/img/2017/01/luis-fonsi-pa2-despacito-304-53x53.jpg,1,1,26,same,2017-07-29,10
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,https://charts-static.billboard.com/img/2017/07/dj-khaled-igg-53x53.jpg,4,2,4,up,2017-07-29,
3,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",https://charts-static.billboard.com/img/2017/05/dj-khaled-igg-53x53.jpg,2,1,11,down,2017-07-29,
4,That's What I Like,Bruno Mars,https://charts-static.billboard.com/img/2016/12/bruno-mars-va7-thats-what-i-like-hq0-53x53.jpg,3,1,26,down,2017-07-29,
5,Shape Of You,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-53x53.jpg,5,1,27,same,2017-07-29,
6,Humble.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,6,1,15,same,2017-07-29,
7,Believer,Imagine Dragons,https://charts-static.billboard.com/img/2017/02/imagine-dragons-hy6-53x53.jpg,7,6,23,same,2017-07-29,
8,There's Nothing Holdin' Me Back,Shawn Mendes,https://charts-static.billboard.com/img/2017/05/shawn-mendes-drf-53x53.jpg,14,8,12,up,2017-07-29,
9,Unforgettable,French Montana Featuring Swae Lee,https://charts-static.billboard.com/img/2017/04/french-montana-9l1-53x53.jpg,10,9,14,up,2017-07-29,
10,Body Like A Back Road,Sam Hunt,https://charts-static.billboard.com/img/2017/02/sam-hunt-2mf-53x53.jpg,8,6,24,down,2017-07-29,
11,Congratulations,Post Malone Featuring Quavo,https://charts-static.billboard.com/img/2016/11/post-malone-tp6-53x53.jpg,9,8,29,down,2017-07-29,
12,Stay,Zedd & Alessia Cara,https://charts-static.billboard.com/img/2017/03/zedd-edd-53x53.jpg,11,7,20,down,2017-07-29,
13,Attention,Charlie Puth,https://charts-static.billboard.com/img/2017/05/charlie-puth-w4y-53x53.jpg,15,13,12,up,2017-07-29,
14,Redbone,Childish Gambino,https://charts-static.billboard.com/img/2016/12/childish-gambino-f0k-53x53.jpg,16,14,32,up,2017-07-29,
15,Something Just Like This,The Chainsmokers & Coldplay,https://charts-static.billboard.com/img/2017/03/the-chainsmokers-9iv-53x53.jpg,13,3,21,down,2017-07-29,
16,XO TOUR Llif3,Lil Uzi Vert,https://charts-static.billboard.com/img/2017/04/lil-uzi-vert-mre-53x53.jpg,17,7,16,up,2017-07-29,
17,Now Or Never,Halsey,https://charts-static.billboard.com/img/2017/04/halsey-7xl-53x53.jpg,18,17,14,up,2017-07-29,
18,Mask Off,Future,https://charts-static.billboard.com/img/2017/03/future-l22-53x53.jpg,12,5,21,down,2017-07-29,
19,Slow Hands,Niall Horan,https://charts-static.billboard.com/img/2017/05/niall-horan-5to-53x53.jpg,22,19,11,up,2017-07-29,
20,Issues,Julia Michaels,https://charts-static.billboard.com/img/2017/02/julia-michaels-rtf-53x53.jpg,19,11,25,down,2017-07-29,
21,Say You Won't Let Go,James Arthur,https://charts-static.billboard.com/img/2016/10/james-arthur-p5t-53x53.jpg,20,11,38,down,2017-07-29,
22,It Ain't Me,Kygo x Selena Gomez,https://charts-static.billboard.com/img/2017/03/kygo-t9r-53x53.jpg,21,10,22,down,2017-07-29,
23,The Story Of O.J.,JAY-Z,https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
24,Castle On The Hill,Ed Sheeran,https://charts-static.billboard.com/img/2017/01/ed-sheeran-3vg-53x53.jpg,23,6,27,down,2017-07-29,
25,Praying,Kesha,https://charts-static.billboard.com/img/2017/07/kesha-iom-53x53.jpg,,,,new,2017-07-29,
26,Location,Khalid,https://charts-static.billboard.com/img/2016/07/khalid-dsk-53x53.jpg,24,16,27,down,2017-07-29,
27,Bad Liar,Selena Gomez,https://charts-static.billboard.com/img/2017/06/selena-gomez-scg-53x53.jpg,25,20,9,down,2017-07-29,
28,Strip That Down,Liam Payne Featuring Quavo,https://charts-static.billboard.com/img/2017/06/liam-payne-wri-53x53.jpg,28,28,8,same,2017-07-29,
29,Magnolia,Playboi Carti,https://charts-static.billboard.com/img/2017/05/playboi-carti-cuw-53x53.jpg,30,29,11,up,2017-07-29,
30,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",https://charts-static.billboard.com/img/2017/07/calvin-harris-s9n-53x53.jpg,26,26,4,down,2017-07-29,
31,Malibu,Miley Cyrus,https://charts-static.billboard.com/img/2017/05/miley-cyrus-clj-53x53.jpg,31,10,10,same,2017-07-29,
32,2U,David Guetta Featuring Justin Bieber,https://charts-static.billboard.com/img/2017/06/david-guetta-z71-53x53.jpg,27,16,5,down,2017-07-29,
33,Bank Account,21 Savage,https://charts-static.billboard.com/img/2017/07/21-savage-jjg-53x53.jpg,,,,new,2017-07-29,
34,Slippery,Migos Featuring Gucci Mane,https://charts-static.billboard.com/img/2017/02/migos-apk-53x53.jpg,29,29,16,down,2017-07-29,
35,4:44,JAY-Z,https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
36,Everyday We Lit,YFN Lucci Featuring PnB Rock,https://charts-static.billboard.com/img/2017/01/yfn-lucci-xdv-53x53.jpg,35,35,14,down,2017-07-29,
37,Closer,The Chainsmokers Featuring Halsey,https://charts-static.billboard.com/img/2016/08/the-chainsmokers-9iv-53x53.jpg,36,1,50,down,2017-07-29,
38,In Case You Didn't Know,Brett Young,https://charts-static.billboard.com/img/2016/08/brett-young-9rw-53x53.jpg,37,19,23,down,2017-07-29,
39,iSpy,KYLE Featuring Lil Yachty,https://charts-static.billboard.com/img/2016/12/kyle-fdr-53x53.jpg,34,4,29,down,2017-07-29,
40,Rolex,Ayo & Teo,Not supported yet,33,20,22,down,2017-07-29,
41,Craving You,Thomas Rhett Featuring Maren Morris,https://charts-static.billboard.com/img/2017/04/thomas-rhett-r0o-53x53.jpg,39,39,15,down,2017-07-29,
42,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,https://charts-static.billboard.com/img/2017/04/a-boogie-wit-da-hoodie-89d-53x53.jpg,41,39,15,down,2017-07-29,
43,Bad And Boujee,Migos Featuring Lil Uzi Vert,https://charts-static.billboard.com/img/2016/11/migos-apk-53x53.jpg,38,1,35,down,2017-07-29,
44,My Girl,Dylan Scott,https://charts-static.billboard.com/img/2016/06/dylan-scott-26j-53x53.jpg,43,43,12,down,2017-07-29,
45,Slide,Calvin Harris Featuring Frank Ocean & Migos,https://charts-static.billboard.com/img/2017/03/calvin-harris-s9n-53x53.jpg,32,25,20,down,2017-07-29,
46,DNA.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,42,4,13,down,2017-07-29,
47,Bam,"JAY-Z Featuring Damian ""Jr. Gong"" Marely",https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
48,24K Magic,Bruno Mars,https://charts-static.billboard.com/img/2016/10/bruno-mars-va7-53x53.jpg,40,4,40,down,2017-07-29,
49,Felices Los 4,Maluma,https://charts-static.billboard.com/img/2017/05/maluma-el2-53x53.jpg,61,49,9,up,2017-07-29,
50,Hurricane,Luke Combs,https://charts-static.billboard.com/img/2015/07/luke-combs-y14-53x53.jpg,46,31,22,down,2017-07-29,
51,Family Feud,JAY-Z Featuring Beyonce,https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
52,Sorry Not Sorry,Demi Lovato,https://charts-static.billboard.com/img/2017/07/demi-lovato-rh9-53x53.jpg,,,,new,2017-07-29,
53,Mi Gente,J Balvin & Willy William Featuring Beyonce,https://charts-static.billboard.com/img/2017/07/j-balvin-d72-53x53.jpg,70,53,2,up,2017-07-29,
54,Small Town Boy,Dustin Lynch,https://charts-static.billboard.com/img/2017/03/dustin-lynch-wz1-53x53.jpg,60,54,6,up,2017-07-29,
55,Kill Jay Z,JAY-Z,https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
56,Smile,JAY-Z Featuring Gloria Carter,https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
57,Versace On The Floor,Bruno Mars,https://charts-static.billboard.com/img/2016/11/bruno-mars-va7-53x53.jpg,56,56,5,down,2017-07-29,
58,Do I Make You Wanna,Billy Currington,https://charts-static.billboard.com/img/2016/12/billy-currington-kzk-53x53.jpg,62,58,5,up,2017-07-29,
59,First Day Out,Tee Grizzley,https://charts-static.billboard.com/img/2017/02/tee-grizzley-oy8-53x53.jpg,49,48,15,down,2017-07-29,
60,Drinkin' Problem,Midland,https://charts-static.billboard.com/img/2017/02/midland-b3d-53x53.jpg,58,58,10,down,2017-07-29,
61,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,https://charts-static.billboard.com/img/2017/05/logic-lma-18002738255-72t-53x53.jpg,64,47,11,up,2017-07-29,
62,Love Galore,SZA Featuring Travis Scott,https://charts-static.billboard.com/img/2017/05/sza-8os-love-galore-bgq-53x53.jpg,71,62,5,up,2017-07-29,
63,Caught Their Eyes,JAY-Z Featuring Frank Ocean,https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
64,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",https://charts-static.billboard.com/img/2017/04/2-chainz-8fw-53x53.jpg,63,58,5,down,2017-07-29,
65,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,https://charts-static.billboard.com/img/2017/03/jason-derulo-3xq-53x53.jpg,44,29,17,down,2017-07-29,
66,Most Girls,Hailee Steinfeld,https://charts-static.billboard.com/img/2017/05/hailee-steinfeld-bg5-53x53.jpg,92,66,8,up,2017-07-29,
67,Passionfruit,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,51,8,17,down,2017-07-29,
68,Rake It Up,Yo Gotti Featuring Nicki Minaj,https://charts-static.billboard.com/img/2017/06/yo-gotti-w7z-53x53.jpg,78,68,2,up,2017-07-29,
69,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,https://charts-static.billboard.com/img/2016/09/florida-georgia-line-jau-53x53.jpg,52,46,16,down,2017-07-29,
70,Thunder,Imagine Dragons,https://charts-static.billboard.com/img/2017/05/imagine-dragons-hy6-53x53.jpg,59,54,11,down,2017-07-29,
71,Crying In The Club,Camila Cabello,https://charts-static.billboard.com/img/2017/06/camila-cabello-4tx-53x53.jpg,53,47,8,down,2017-07-29,
72,Escapate Conmigo,Wisin Featuring Ozuna,https://charts-static.billboard.com/img/2017/04/wisin-d0t-53x53.jpg,84,72,5,up,2017-07-29,
73,No Such Thing As A Broken Heart,Old Dominion,https://charts-static.billboard.com/img/2017/03/old-dominion-wac-53x53.jpg,74,73,7,up,2017-07-29,
74,Loyalty.,Kendrick Lamar Featuring Rihanna,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,72,14,13,down,2017-07-29,
75,Flatliner,Cole Swindell,https://charts-static.billboard.com/img/2016/04/cole-swindell-lq3-53x53.jpg,67,67,12,down,2017-07-29,
76,4 AM,2 Chainz Featuring Travis Scott,https://charts-static.billboard.com/img/2017/06/2-chainz-8fw-53x53.jpg,65,55,6,down,2017-07-29,
77,Privacy,Chris Brown,https://charts-static.billboard.com/img/2017/04/chris-brown-cte-53x53.jpg,66,62,11,down,2017-07-29,
78,Bodak Yellow (Money Moves),Cardi B,https://charts-static.billboard.com/img/2017/07/cardi-b-n38-53x53.jpg,85,78,2,up,2017-07-29,
79,Every Time I Hear That Song,Blake Shelton,https://charts-static.billboard.com/img/2017/02/blake-shelton-22w-53x53.jpg,57,56,10,down,2017-07-29,
80,Feel It Still,Portugal. The Man,https://charts-static.billboard.com/img/2017/03/portugal-the-man-l5z-53x53.jpg,81,80,4,up,2017-07-29,
81,Yours If You Want It,Rascal Flatts,https://charts-static.billboard.com/img/2017/01/rascal-flatts-o8u-53x53.jpg,75,75,8,down,2017-07-29,
82,Love.,Kendrick Lamar Featuring Zacari,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,69,18,13,down,2017-07-29,
83,Signs,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,54,36,3,down,2017-07-29,
84,The Cure,Lady Gaga,https://charts-static.billboard.com/img/2017/04/lady-gaga-gyl-53x53.jpg,50,39,13,down,2017-07-29,
85,What Ifs,Kane Brown Featuring Lauren Alaina,https://charts-static.billboard.com/img/2016/12/kane-brown-k3k-53x53.jpg,79,79,5,down,2017-07-29,
86,Moonlight,JAY-Z,https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
87,You Look Good,Lady Antebellum,https://charts-static.billboard.com/img/2017/02/lady-antebellum-g3u-53x53.jpg,68,59,14,down,2017-07-29,
88,No Promises,Cheat Codes Featuring Demi Lovato,https://charts-static.billboard.com/img/2017/04/cheat-codes-oej-53x53.jpg,82,74,9,down,2017-07-29,
89,Glorious,Macklemore Featuring Skylar Grey,https://charts-static.billboard.com/img/2017/07/macklemore-hve-53x53.jpg,,,,new,2017-07-29,
90,Marcy Me,JAY-Z,https://charts-static.billboard.com/img/2017/07/jay-z-gbw-53x53.jpg,,,,new,2017-07-29,
91,Get Low,Zedd & Liam Payne,https://charts-static.billboard.com/img/2017/07/zedd-edd-53x53.jpg,,,,new,2017-07-29,
92,Fetish,Selena Gomez Featuring Gucci Mane,https://charts-static.billboard.com/img/2017/07/selena-gomez-scg-53x53.jpg,,,,new,2017-07-29,
93,Somebody Else Will,Justin Moore,https://charts-static.billboard.com/img/2016/11/justin-moore-mtw-53x53.jpg,83,83,6,down,2017-07-29,
94,Famous,21 Savage,https://charts-static.billboard.com/img/2017/07/21-savage-jjg-53x53.jpg,,,,new,2017-07-29,
95,Weak,AJR,https://charts-static.billboard.com/img/2016/11/ajr-k86-53x53.jpg,80,73,10,down,2017-07-29,
96,Heartache On The Dance Floor,Jon Pardi,https://charts-static.billboard.com/img/2017/05/jon-pardi-trs-53x53.jpg,89,89,2,down,2017-07-29,
97,Butterfly Effect,Travis Scott,https://charts-static.billboard.com/img/2017/06/travis-scott-jll-53x53.jpg,93,81,7,down,2017-07-29,
98,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,https://charts-static.billboard.com/img/2017/01/goldlink-k5l-53x53.jpg,98,94,3,same,2017-07-29,
99,Reminder,The Weeknd,https://charts-static.billboard.com/img/2016/12/the-weeknd-gvx-53x53.jpg,91,31,10,down,2017-07-29,
100,Element.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/05/kendrick-lamar-h1y-53x53.jpg,96,16,10,down,2017-07-29,
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,https://charts-static.billboard.com/img/2017/01/luis-fonsi-pa2-despacito-304-53x53.jpg,1,1,27,same,2017-08-05,11
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,https://charts-static.billboard.com/img/2017/07/dj-khaled-igg-53x53.jpg,2,2,5,same,2017-08-05,
3,That's What I Like,Bruno Mars,https://charts-static.billboard.com/img/2016/12/bruno-mars-va7-thats-what-i-like-hq0-53x53.jpg,4,1,27,up,2017-08-05,
4,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",https://charts-static.billboard.com/img/2017/05/dj-khaled-igg-53x53.jpg,3,1,12,down,2017-08-05,
5,Unforgettable,French Montana Featuring Swae Lee,https://charts-static.billboard.com/img/2017/04/french-montana-9l1-53x53.jpg,9,5,15,up,2017-08-05,
6,Shape Of You,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-53x53.jpg,5,1,28,down,2017-08-05,
7,Believer,Imagine Dragons,https://charts-static.billboard.com/img/2017/02/imagine-dragons-hy6-53x53.jpg,7,6,24,same,2017-08-05,
8,There's Nothing Holdin' Me Back,Shawn Mendes,https://charts-static.billboard.com/img/2017/05/shawn-mendes-drf-53x53.jpg,8,8,13,same,2017-08-05,
9,Body Like A Back Road,Sam Hunt,https://charts-static.billboard.com/img/2017/02/sam-hunt-2mf-53x53.jpg,10,6,25,up,2017-08-05,
10,Attention,Charlie Puth,https://charts-static.billboard.com/img/2017/05/charlie-puth-w4y-53x53.jpg,13,10,13,up,2017-08-05,
11,Humble.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,6,1,16,down,2017-08-05,
12,Congratulations,Post Malone Featuring Quavo,https://charts-static.billboard.com/img/2016/11/post-malone-tp6-53x53.jpg,11,8,30,down,2017-08-05,
13,Redbone,Childish Gambino,https://charts-static.billboard.com/img/2016/12/childish-gambino-f0k-53x53.jpg,14,13,33,up,2017-08-05,
14,Stay,Zedd & Alessia Cara,https://charts-static.billboard.com/img/2017/03/zedd-edd-53x53.jpg,12,7,21,down,2017-08-05,
15,Something Just Like This,The Chainsmokers & Coldplay,https://charts-static.billboard.com/img/2017/03/the-chainsmokers-9iv-53x53.jpg,15,3,22,same,2017-08-05,
16,XO TOUR Llif3,Lil Uzi Vert,https://charts-static.billboard.com/img/2017/04/lil-uzi-vert-mre-53x53.jpg,16,7,17,same,2017-08-05,
17,Now Or Never,Halsey,https://charts-static.billboard.com/img/2017/04/halsey-7xl-53x53.jpg,17,17,15,same,2017-08-05,
