rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
8,Sexy Can I,Ray J & Yung Berg,https://charts-static.billboard.com/img/2008/01/ray-j-rv3-53x53.jpg,8,3,19,same,2008-06-21,
9,Pocketful Of Sunshine,Natasha Bedingfield,https://charts-static.billboard.com/img/2008/02/natasha-bedingfield-z7w-53x53.jpg,11,8,17,up,2008-06-21,
10,4 Minutes,Madonna Featuring Justin Timberlake & Timbaland,https://charts-static.billboard.com/img/2008/04/madonna-rq3-53x53.jpg,10,3,12,same,2008-06-21,
11,Forever,Chris Brown,https://charts-static.billboard.com/img/2008/04/chris-brown-cte-53x53.jpg,16,9,7,up,2008-06-21,
12,Bust It Baby Part 2,Plies Featuring Ne-Yo,https://charts-static.billboard.com/img/2008/03/plies-yvr-53x53.jpg,14,12,11,up,2008-06-21,
13,Damaged,Danity Kane,https://charts-static.billboard.com/img/2008/03/danity-kane-gn6-53x53.jpg,12,10,13,down,2008-06-21,
14,Shake It,Metro Station,https://charts-static.billboard.com/img/2008/03/metro-station-o8r-53x53.jpg,23,14,10,up,2008-06-21,
15,What You Got,Colby O'Donis Featuring Akon,https://charts-static.billboard.com/img/2008/02/colby-odonis-gai-53x53.jpg,17,14,15,up,2008-06-21,
16,Leavin',Jesse McCartney,https://charts-static.billboard.com/img/2008/03/jesse-mccartney-2fg-53x53.jpg,15,10,7,down,2008-06-21,
17,It's Not My Time,3 Doors Down,https://charts-static.billboard.com/img/2008/03/3-doors-down-qu6-53x53.jpg,19,17,16,up,2008-06-21,
18,Love Song,Sara Bareilles,https://charts-static.billboard.com/img/1840/12/sara-bareilles-7da-53x53.jpg,20,4,32,up,2008-06-21,
19,Bye Bye,Mariah Carey,https://charts-static.billboard.com/img/2008/04/mariah-carey-tgq-53x53.jpg,22,19,8,up,2008-06-21,
20,The Time Of My Life,David Cook,https://charts-static.billboard.com/img/2008/06/david-cook-4hg-53x53.jpg,9,3,3,down,2008-06-21,
21,Got Money,Lil Wayne Featuring T-Pain,https://charts-static.billboard.com/img/2008/05/lil-wayne-9q6-53x53.jpg,13,13,2,down,2008-06-21,
22,Touch My Body,Mariah Carey,https://charts-static.billboard.com/img/2008/02/mariah-carey-tgq-53x53.jpg,18,1,17,down,2008-06-21,
23,Last Name,Carrie Underwood,https://charts-static.billboard.com/img/2008/03/carrie-underwood-ko6-53x53.jpg,21,19,10,down,2008-06-21,
24,Realize,Colbie Caillat,https://charts-static.billboard.com/img/2007/08/colbie-caillat-961-53x53.jpg,28,20,18,up,2008-06-21,
25,Low,Flo Rida Featuring T-Pain,https://charts-static.billboard.com/img/2007/09/flo-rida-8v1-53x53.jpg,24,1,33,down,2008-06-21,
26,I Luv Your Girl,The-Dream,https://charts-static.billboard.com/img/2008/02/the-dream-8ca-53x53.jpg,32,26,7,up,2008-06-21,
27,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,https://charts-static.billboard.com/img/2008/05/usher-oqp-53x53.jpg,25,18,7,down,2008-06-21,
28,Stop And Stare,OneRepublic,https://charts-static.billboard.com/img/2007/12/onerepublic-bjw-53x53.jpg,26,12,26,down,2008-06-21,
29,A Milli,Lil Wayne,https://charts-static.billboard.com/img/2008/05/lil-wayne-9q6-53x53.jpg,34,29,7,up,2008-06-21,
30,Say,John Mayer,https://charts-static.billboard.com/img/2007/12/john-mayer-4ke-53x53.jpg,31,12,22,up,2008-06-21,
31,When I Grow Up,The Pussycat Dolls,https://charts-static.billboard.com/img/2008/06/the-pussycat-dolls-t1l-53x53.jpg,76,31,2,up,2008-06-21,
32,In Love With A Girl,Gavin DeGraw,https://charts-static.billboard.com/img/2008/03/gavin-degraw-n1q-53x53.jpg,33,24,14,up,2008-06-21,
33,Heaven Sent,Keyshia Cole,https://charts-static.billboard.com/img/2017/03/keyshia-cole-53x53.jpg,42,33,6,up,2008-06-21,
34,Apologize,Timbaland Featuring OneRepublic,https://charts-static.billboard.com/img/2016/11/timbaland-53x53.jpg,27,2,45,down,2008-06-21,
35,With You,Chris Brown,https://charts-static.billboard.com/img/2007/12/chris-brown-cte-53x53.jpg,29,2,28,down,2008-06-21,
36,Put On,Young Jeezy Featuring Kanye West,https://charts-static.billboard.com/img/2008/05/jeezy-g79-53x53.jpg,,,,new,2008-06-21,
37,Get Silly,V.I.C.,Not supported yet,41,37,7,up,2008-06-21,
38,Closer,Ne-Yo,https://charts-static.billboard.com/img/2008/04/ne-yo-9u2-53x53.jpg,45,38,8,up,2008-06-21,
39,Mercy,Duffy,https://charts-static.billboard.com/img/2008/03/duffy-rc6-53x53.jpg,36,27,7,down,2008-06-21,
40,The Boss,Rick Ross Featuring T-Pain,https://charts-static.billboard.com/img/2008/01/rick-ross-oua-53x53.jpg,30,17,17,down,2008-06-21,
41,Dangerous,Kardinal Offishall Featuring Akon,https://charts-static.billboard.com/img/2008/04/kardinal-offishall-e7y-53x53.jpg,40,40,5,down,2008-06-21,
42,Don't Stop The Music,Rihanna,https://charts-static.billboard.com/img/2007/07/rihanna-v3t-53x53.jpg,35,3,29,down,2008-06-21,
43,All Around Me,Flyleaf,https://charts-static.billboard.com/img/2007/05/flyleaf-64u-53x53.jpg,47,43,14,up,2008-06-21,
44,Take You Down,Chris Brown,https://charts-static.billboard.com/img/2008/04/chris-brown-cte-53x53.jpg,43,43,8,down,2008-06-21,
45,I'm Still A Guy,Brad Paisley,https://charts-static.billboard.com/img/2008/03/brad-paisley-ws4-53x53.jpg,38,33,13,down,2008-06-21,
46,The Way That I Love You,Ashanti,https://charts-static.billboard.com/img/2008/02/ashanti-pl5-53x53.jpg,50,37,14,up,2008-06-21,
47,She Got It,2 Pistols Featuring T-Pain & Tay Dizm,https://charts-static.billboard.com/img/2008/01/2-pistols-73y-53x53.jpg,39,24,17,down,2008-06-21,
48,See You Again,Miley Cyrus,https://charts-static.billboard.com/img/2007/11/miley-cyrus-clj-53x53.jpg,37,10,27,down,2008-06-21,
49,Get Like Me,David Banner Featuring Chris Brown,https://charts-static.billboard.com/img/2008/01/david-banner-3rs-53x53.jpg,56,49,5,up,2008-06-21,
50,Lolli Lolli (Pop That Body),"Three 6 Mafia Featuring Project Pat, Young D & Superpower",https://charts-static.billboard.com/img/2008/04/three-6-mafia-wgx-53x53.jpg,62,50,4,up,2008-06-21,
51,Feels Like Tonight,Daughtry,https://charts-static.billboard.com/img/2008/01/daughtry-uco-53x53.jpg,46,24,20,down,2008-06-21,
52,American Boy,Estelle Featuring Kanye West,https://charts-static.billboard.com/img/2008/03/estelle-qic-53x53.jpg,54,52,8,up,2008-06-21,
53,Better As A Memory,Kenny Chesney,https://charts-static.billboard.com/img/2008/04/kenny-chesney-en6-53x53.jpg,51,51,9,down,2008-06-21,
54,Handlebars,Flobots,https://charts-static.billboard.com/img/2008/04/flobots-w59-53x53.jpg,57,54,9,up,2008-06-21,
55,You're Gonna Miss This,Trace Adkins,https://charts-static.billboard.com/img/2007/12/trace-adkins-bo9-53x53.jpg,49,12,19,down,2008-06-21,
56,Every Day,Rascal Flatts,https://charts-static.billboard.com/img/2008/03/rascal-flatts-o8u-53x53.jpg,55,45,13,down,2008-06-21,
57,Just Got Started Lovin' You,James Otto,https://charts-static.billboard.com/img/1840/12/james-otto-vw6-53x53.jpg,52,27,16,down,2008-06-21,
58,Home,Blake Shelton,https://charts-static.billboard.com/img/2008/02/blake-shelton-22w-53x53.jpg,59,58,9,up,2008-06-21,
59,Violet Hill,Coldplay,https://charts-static.billboard.com/img/2008/05/coldplay-j2u-53x53.jpg,53,40,5,down,2008-06-21,
60,If I Never See Your Face Again,Maroon 5 Featuring Rihanna,https://charts-static.billboard.com/img/2008/05/maroon-5-9st-53x53.jpg,64,57,5,up,2008-06-21,
61,Break The Ice,Britney Spears,https://charts-static.billboard.com/img/2007/11/britney-spears-s89-53x53.jpg,63,43,15,up,2008-06-21,
62,Teenage Love Affair,Alicia Keys,https://charts-static.billboard.com/img/2008/02/alicia-keys-xkr-53x53.jpg,66,62,5,up,2008-06-21,
63,Summertime,New Kids On The Block,https://charts-static.billboard.com/img/2008/05/new-kids-on-the-block-8hy-53x53.jpg,74,57,4,up,2008-06-21,
64,Pork And Beans,Weezer,https://charts-static.billboard.com/img/2008/05/weezer-715-53x53.jpg,80,64,6,up,2008-06-21,
65,Love Don't Live Here,Lady Antebellum,https://charts-static.billboard.com/img/2007/10/lady-antebellum-g3u-53x53.jpg,61,53,15,down,2008-06-21,
66,I'm Yours,Jason Mraz,https://charts-static.billboard.com/img/1840/12/jason-mraz-5w0-53x53.jpg,69,66,8,up,2008-06-21,
67,Good Time,Alan Jackson,https://charts-static.billboard.com/img/2008/04/alan-jackson-pbl-53x53.jpg,71,67,5,up,2008-06-21,
68,Gunpowder And Lead,Miranda Lambert,https://charts-static.billboard.com/img/2008/01/miranda-lambert-miy-53x53.jpg,70,68,5,up,2008-06-21,
69,Back When I Knew It All,Montgomery Gentry,https://charts-static.billboard.com/img/2008/03/montgomery-gentry-k16-53x53.jpg,75,69,10,up,2008-06-21,
70,There's Nothin,Sean Kingston Featuring Elan & Juelz Santana,https://charts-static.billboard.com/img/2008/04/sean-kingston-qzx-53x53.jpg,60,60,6,down,2008-06-21,
71,Homecoming,Kanye West Featuring Chris Martin,https://charts-static.billboard.com/img/2008/05/kanye-west-irm-53x53.jpg,83,71,3,up,2008-06-21,
72,Indestructible,Disturbed,https://charts-static.billboard.com/img/2008/06/disturbed-425-53x53.jpg,,,,new,2008-06-21,
73,I Saw God Today,George Strait,https://charts-static.billboard.com/img/2008/02/george-strait-6xj-53x53.jpg,68,33,16,down,2008-06-21,
74,Picture To Burn,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,67,28,17,down,2008-06-21,
75,Should've Said No,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,84,75,3,up,2008-06-21,
76,Love Remains The Same,Gavin Rossdale,https://charts-static.billboard.com/img/2008/04/gavin-rossdale-rc7-53x53.jpg,,,,new,2008-06-21,
77,She's A Hottie,Toby Keith,https://charts-static.billboard.com/img/2008/03/toby-keith-5au-53x53.jpg,73,71,10,down,2008-06-21,
78,Trying To Stop Your Leaving,Dierks Bentley,https://charts-static.billboard.com/img/2008/01/dierks-bentley-yjg-53x53.jpg,82,73,10,up,2008-06-21,
79,Girls Around The World,Lloyd Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/04/lloyd-a2k-53x53.jpg,78,78,3,down,2008-06-21,
80,Love Is A Beautiful Thing,Phil Vassar,https://charts-static.billboard.com/img/2007/11/phil-vassar-xsv-53x53.jpg,65,48,16,down,2008-06-21,
81,You Ain't Got Nuthin,Lil Wayne Featuring Juelz Santana & Fabolous,https://charts-static.billboard.com/img/2008/06/lil-wayne-9q6-53x53.jpg,,,,new,2008-06-21,
82,Moving Mountains,Usher,https://charts-static.billboard.com/img/2008/04/usher-oqp-53x53.jpg,72,72,2,down,2008-06-21,
83,Last Time,Trey Songz,https://charts-static.billboard.com/img/2008/01/trey-songz-kc8-53x53.jpg,79,69,10,down,2008-06-21,
84,7 Things,Miley Cyrus,https://charts-static.billboard.com/img/2008/05/miley-cyrus-clj-53x53.jpg,,,,new,2008-06-21,
85,Game's Pain,The Game Featuring Keyshia Cole,https://charts-static.billboard.com/img/2008/05/the-game-r55-53x53.jpg,91,85,2,up,2008-06-21,
86,Lookin Boy,Hot Stylz Featuring Yung Joc,https://charts-static.billboard.com/img/2008/03/hot-stylz-onz-53x53.jpg,,,,new,2008-06-21,
87,Te Quiero,Flex,https://charts-static.billboard.com/img/1840/12/flex-48j-53x53.jpg,88,87,13,up,2008-06-21,
88,Put A Girl In It,Brooks & Dunn,https://charts-static.billboard.com/img/2008/05/brooks-dunn-b6k-53x53.jpg,97,88,2,up,2008-06-21,
89,I Will Possess Your Heart,Death Cab For Cutie,https://charts-static.billboard.com/img/2008/04/death-cab-for-cutie-sxx-53x53.jpg,90,70,9,up,2008-06-21,
90,Move Shake Drop,DJ Laz Featuring Flo Rida & Casely,https://charts-static.billboard.com/img/2008/04/dj-laz-ms5-53x53.jpg,86,56,5,down,2008-06-21,
91,Rise Above This,Seether,https://charts-static.billboard.com/img/2008/02/seether-tje-53x53.jpg,94,91,8,up,2008-06-21,
92,Mr. Carter,Lil Wayne Featuring Jay-Z,https://charts-static.billboard.com/img/2008/06/lil-wayne-9q6-53x53.jpg,,,,new,2008-06-21,
93,Inside The Fire,Disturbed,https://charts-static.billboard.com/img/2008/04/disturbed-425-53x53.jpg,95,73,10,up,2008-06-21,
94,That Song In My Head,Julianne Hough,https://charts-static.billboard.com/img/2008/03/julianne-hough-qgv-53x53.jpg,89,88,3,down,2008-06-21,
95,New Soul,Yael Naim,Not supported yet,93,7,18,down,2008-06-21,
96,Another Try,Josh Turner Featuring Trisha Yearwood,https://charts-static.billboard.com/img/2008/01/josh-turner-ru7-53x53.jpg,100,96,2,up,2008-06-21,
97,Nine In The Afternoon,Panic! At The Disco,https://charts-static.billboard.com/img/2008/02/panic-at-the-disco-yl6-53x53.jpg,87,51,19,down,2008-06-21,
98,Buzzin',Shwayze Featuring Cisco Adler,https://charts-static.billboard.com/img/2008/04/shwayze-ph3-53x53.jpg,,,,new,2008-06-21,
99,That's What You Get,Paramore,https://charts-static.billboard.com/img/2008/04/paramore-teo-53x53.jpg,,,,new,2008-06-21,
100,Customer,Raheem DeVaughn,https://charts-static.billboard.com/img/2008/01/raheem-devaughn-g1x-53x53.jpg,92,76,9,down,2008-06-21,
1,Viva La Vida,Coldplay,https://charts-static.billboard.com/img/2008/05/coldplay-j2u-53x53.jpg,2,1,6,up,2008-06-28,
2,I Kissed A Girl,Katy Perry,https://charts-static.billboard.com/img/2008/05/katy-perry-l8p-53x53.jpg,4,2,6,up,2008-06-28,
3,Lollipop,Lil Wayne Featuring Static Major,https://charts-static.billboard.com/img/2008/03/lil-wayne-9q6-53x53.jpg,1,1,14,down,2008-06-28,
4,Bleeding Love,Leona Lewis,https://charts-static.billboard.com/img/2008/02/leona-lewis-8c8-53x53.jpg,3,1,18,down,2008-06-28,
5,Take A Bow,Rihanna,https://charts-static.billboard.com/img/2008/03/rihanna-v3t-53x53.jpg,5,1,10,same,2008-06-28,
6,Pocketful Of Sunshine,Natasha Bedingfield,https://charts-static.billboard.com/img/2008/02/natasha-bedingfield-z7w-53x53.jpg,9,6,18,up,2008-06-28,
7,No Air,Jordin Sparks Duet With Chris Brown,https://charts-static.billboard.com/img/2007/12/jordin-sparks-v2k-53x53.jpg,7,3,24,same,2008-06-28,
8,Forever,Chris Brown,https://charts-static.billboard.com/img/2008/04/chris-brown-cte-53x53.jpg,11,8,8,up,2008-06-28,
9,Love In This Club,Usher Featuring Young Jeezy,https://charts-static.billboard.com/img/2008/02/usher-oqp-53x53.jpg,6,1,18,down,2008-06-28,
10,Shake It,Metro Station,https://charts-static.billboard.com/img/2008/03/metro-station-o8r-53x53.jpg,14,10,11,up,2008-06-28,
11,Bust It Baby Part 2,Plies Featuring Ne-Yo,https://charts-static.billboard.com/img/2008/03/plies-yvr-53x53.jpg,12,11,12,up,2008-06-28,
12,Sexy Can I,Ray J & Yung Berg,https://charts-static.billboard.com/img/2008/01/ray-j-rv3-53x53.jpg,8,3,20,down,2008-06-28,
13,Leavin',Jesse McCartney,https://charts-static.billboard.com/img/2008/03/jesse-mccartney-2fg-53x53.jpg,16,10,8,up,2008-06-28,
14,Damaged,Danity Kane,https://charts-static.billboard.com/img/2008/03/danity-kane-gn6-53x53.jpg,13,10,14,down,2008-06-28,
15,4 Minutes,Madonna Featuring Justin Timberlake & Timbaland,https://charts-static.billboard.com/img/2008/04/madonna-rq3-53x53.jpg,10,3,13,down,2008-06-28,
16,What You Got,Colby O'Donis Featuring Akon,https://charts-static.billboard.com/img/2008/02/colby-odonis-gai-53x53.jpg,15,14,16,down,2008-06-28,
17,It's Not My Time,3 Doors Down,https://charts-static.billboard.com/img/2008/03/3-doors-down-qu6-53x53.jpg,17,17,17,same,2008-06-28,
18,When I Grow Up,The Pussycat Dolls,https://charts-static.billboard.com/img/2008/06/the-pussycat-dolls-t1l-53x53.jpg,31,18,3,up,2008-06-28,
19,Love Song,Sara Bareilles,https://charts-static.billboard.com/img/1840/12/sara-bareilles-7da-53x53.jpg,18,4,33,down,2008-06-28,
20,Realize,Colbie Caillat,https://charts-static.billboard.com/img/2007/08/colbie-caillat-961-53x53.jpg,24,20,19,up,2008-06-28,
21,I Luv Your Girl,The-Dream,https://charts-static.billboard.com/img/2008/02/the-dream-8ca-53x53.jpg,26,21,8,up,2008-06-28,
22,Last Name,Carrie Underwood,https://charts-static.billboard.com/img/2008/03/carrie-underwood-ko6-53x53.jpg,23,19,11,up,2008-06-28,
23,Bye Bye,Mariah Carey,https://charts-static.billboard.com/img/2008/04/mariah-carey-tgq-53x53.jpg,19,19,9,down,2008-06-28,
24,Say,John Mayer,https://charts-static.billboard.com/img/2007/12/john-mayer-4ke-53x53.jpg,30,12,23,up,2008-06-28,
25,Closer,Ne-Yo,https://charts-static.billboard.com/img/2008/04/ne-yo-9u2-53x53.jpg,38,25,9,up,2008-06-28,
26,A Milli,Lil Wayne,https://charts-static.billboard.com/img/2008/05/lil-wayne-9q6-53x53.jpg,29,26,8,up,2008-06-28,
27,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,https://charts-static.billboard.com/img/2008/05/usher-oqp-53x53.jpg,27,18,8,same,2008-06-28,
28,Low,Flo Rida Featuring T-Pain,https://charts-static.billboard.com/img/2007/09/flo-rida-8v1-53x53.jpg,25,1,34,down,2008-06-28,
29,Dangerous,Kardinal Offishall Featuring Akon,https://charts-static.billboard.com/img/2008/04/kardinal-offishall-e7y-53x53.jpg,41,29,6,up,2008-06-28,
30,Touch My Body,Mariah Carey,https://charts-static.billboard.com/img/2008/02/mariah-carey-tgq-53x53.jpg,22,1,18,down,2008-06-28,
31,Lolli Lolli (Pop That Body),"Three 6 Mafia Featuring Project Pat, Young D & Superpower",https://charts-static.billboard.com/img/2008/04/three-6-mafia-wgx-53x53.jpg,50,31,5,up,2008-06-28,
32,Stop And Stare,OneRepublic,https://charts-static.billboard.com/img/2007/12/onerepublic-bjw-53x53.jpg,28,12,27,down,2008-06-28,
33,In Love With A Girl,Gavin DeGraw,https://charts-static.billboard.com/img/2008/03/gavin-degraw-n1q-53x53.jpg,32,24,15,down,2008-06-28,
34,Heaven Sent,Keyshia Cole,https://charts-static.billboard.com/img/2017/03/keyshia-cole-53x53.jpg,33,33,7,down,2008-06-28,
35,American Boy,Estelle Featuring Kanye West,https://charts-static.billboard.com/img/2008/03/estelle-qic-53x53.jpg,52,35,9,up,2008-06-28,
36,Get Silly,V.I.C.,Not supported yet,37,36,8,up,2008-06-28,
37,Get Like Me,David Banner Featuring Chris Brown,https://charts-static.billboard.com/img/2008/01/david-banner-3rs-53x53.jpg,49,37,6,up,2008-06-28,
38,Mercy,Duffy,https://charts-static.billboard.com/img/2008/03/duffy-rc6-53x53.jpg,39,27,8,up,2008-06-28,
39,Apologize,Timbaland Featuring OneRepublic,https://charts-static.billboard.com/img/2016/11/timbaland-53x53.jpg,34,2,46,down,2008-06-28,
40,All Around Me,Flyleaf,https://charts-static.billboard.com/img/2007/05/flyleaf-64u-53x53.jpg,43,40,15,up,2008-06-28,
41,The Time Of My Life,David Cook,https://charts-static.billboard.com/img/2008/06/david-cook-4hg-53x53.jpg,20,3,4,down,2008-06-28,
42,Summertime,New Kids On The Block,https://charts-static.billboard.com/img/2008/05/new-kids-on-the-block-8hy-53x53.jpg,63,42,5,up,2008-06-28,
43,Take You Down,Chris Brown,https://charts-static.billboard.com/img/2008/04/chris-brown-cte-53x53.jpg,44,43,9,up,2008-06-28,
44,I'm Still A Guy,Brad Paisley,https://charts-static.billboard.com/img/2008/03/brad-paisley-ws4-53x53.jpg,45,33,14,up,2008-06-28,
45,The Boss,Rick Ross Featuring T-Pain,https://charts-static.billboard.com/img/2008/01/rick-ross-oua-53x53.jpg,40,17,18,down,2008-06-28,
46,Better As A Memory,Kenny Chesney,https://charts-static.billboard.com/img/2008/04/kenny-chesney-en6-53x53.jpg,53,46,10,up,2008-06-28,
47,Don't Stop The Music,Rihanna,https://charts-static.billboard.com/img/2007/07/rihanna-v3t-53x53.jpg,42,3,30,down,2008-06-28,
48,Put On,Young Jeezy Featuring Kanye West,https://charts-static.billboard.com/img/2008/05/jeezy-g79-53x53.jpg,36,36,2,down,2008-06-28,
49,Handlebars,Flobots,https://charts-static.billboard.com/img/2008/04/flobots-w59-53x53.jpg,54,49,10,up,2008-06-28,
50,With You,Chris Brown,https://charts-static.billboard.com/img/2007/12/chris-brown-cte-53x53.jpg,35,2,29,down,2008-06-28,
51,She Got It,2 Pistols Featuring T-Pain & Tay Dizm,https://charts-static.billboard.com/img/2008/01/2-pistols-73y-53x53.jpg,47,24,18,down,2008-06-28,
52,Home,Blake Shelton,https://charts-static.billboard.com/img/2008/02/blake-shelton-22w-53x53.jpg,58,52,10,up,2008-06-28,
53,If I Never See Your Face Again,Maroon 5 Featuring Rihanna,https://charts-static.billboard.com/img/2008/05/maroon-5-9st-53x53.jpg,60,53,6,up,2008-06-28,
54,Teenage Love Affair,Alicia Keys,https://charts-static.billboard.com/img/2008/02/alicia-keys-xkr-53x53.jpg,62,54,6,up,2008-06-28,
55,You're Gonna Miss This,Trace Adkins,https://charts-static.billboard.com/img/2007/12/trace-adkins-bo9-53x53.jpg,55,12,20,same,2008-06-28,
56,Every Day,Rascal Flatts,https://charts-static.billboard.com/img/2008/03/rascal-flatts-o8u-53x53.jpg,56,45,14,same,2008-06-28,
57,Violet Hill,Coldplay,https://charts-static.billboard.com/img/2008/05/coldplay-j2u-53x53.jpg,59,40,6,up,2008-06-28,
58,Got Money,Lil Wayne Featuring T-Pain,https://charts-static.billboard.com/img/2008/05/lil-wayne-9q6-53x53.jpg,21,13,3,down,2008-06-28,
59,Just Got Started Lovin' You,James Otto,https://charts-static.billboard.com/img/1840/12/james-otto-vw6-53x53.jpg,57,27,17,down,2008-06-28,
60,Good Time,Alan Jackson,https://charts-static.billboard.com/img/2008/04/alan-jackson-pbl-53x53.jpg,67,60,6,up,2008-06-28,
61,I'm Yours,Jason Mraz,https://charts-static.billboard.com/img/1840/12/jason-mraz-5w0-53x53.jpg,66,61,9,up,2008-06-28,
62,Mr. Carter,Lil Wayne Featuring Jay-Z,https://charts-static.billboard.com/img/2008/06/lil-wayne-9q6-53x53.jpg,92,62,2,up,2008-06-28,
63,Back When I Knew It All,Montgomery Gentry,https://charts-static.billboard.com/img/2008/03/montgomery-gentry-k16-53x53.jpg,69,63,11,up,2008-06-28,
64,Gunpowder And Lead,Miranda Lambert,https://charts-static.billboard.com/img/2008/01/miranda-lambert-miy-53x53.jpg,68,64,6,up,2008-06-28,
65,Should've Said No,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,75,65,4,up,2008-06-28,
66,3 Peat,Lil Wayne,https://charts-static.billboard.com/img/2008/06/lil-wayne-9q6-53x53.jpg,,,,new,2008-06-28,
67,The Way That I Love You,Ashanti,https://charts-static.billboard.com/img/2008/02/ashanti-pl5-53x53.jpg,46,37,15,down,2008-06-28,
68,Pork And Beans,Weezer,https://charts-static.billboard.com/img/2008/05/weezer-715-53x53.jpg,64,64,7,down,2008-06-28,
69,Homecoming,Kanye West Featuring Chris Martin,https://charts-static.billboard.com/img/2008/05/kanye-west-irm-53x53.jpg,71,69,4,up,2008-06-28,
70,7 Things,Miley Cyrus,https://charts-static.billboard.com/img/2008/05/miley-cyrus-clj-53x53.jpg,84,70,2,up,2008-06-28,
71,Break The Ice,Britney Spears,https://charts-static.billboard.com/img/2007/11/britney-spears-s89-53x53.jpg,61,43,16,down,2008-06-28,
72,Girls Around The World,Lloyd Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/04/lloyd-a2k-53x53.jpg,79,72,4,up,2008-06-28,
73,Love Don't Live Here,Lady Antebellum,https://charts-static.billboard.com/img/2007/10/lady-antebellum-g3u-53x53.jpg,65,53,16,down,2008-06-28,
74,There's Nothin,Sean Kingston Featuring Elan & Juelz Santana,https://charts-static.billboard.com/img/2008/04/sean-kingston-qzx-53x53.jpg,70,60,7,down,2008-06-28,
75,Moving Mountains,Usher,https://charts-static.billboard.com/img/2008/04/usher-oqp-53x53.jpg,82,72,3,up,2008-06-28,
76,Trying To Stop Your Leaving,Dierks Bentley,https://charts-static.billboard.com/img/2008/01/dierks-bentley-yjg-53x53.jpg,78,73,11,up,2008-06-28,
77,I Saw God Today,George Strait,https://charts-static.billboard.com/img/2008/02/george-strait-6xj-53x53.jpg,73,33,17,down,2008-06-28,
78,Body On Me,Nelly Featuring Ashanti & Akon,https://charts-static.billboard.com/img/2008/06/nelly-fmf-53x53.jpg,,,,new,2008-06-28,
79,Game's Pain,The Game Featuring Keyshia Cole,https://charts-static.billboard.com/img/2008/05/the-game-r55-53x53.jpg,85,79,3,up,2008-06-28,
80,Picture To Burn,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,74,28,18,down,2008-06-28,
81,Lookin Boy,Hot Stylz Featuring Yung Joc,https://charts-static.billboard.com/img/2008/03/hot-stylz-onz-53x53.jpg,86,81,2,up,2008-06-28,
82,Put A Girl In It,Brooks & Dunn,https://charts-static.billboard.com/img/2008/05/brooks-dunn-b6k-53x53.jpg,88,82,3,up,2008-06-28,
83,Inside The Fire,Disturbed,https://charts-static.billboard.com/img/2008/04/disturbed-425-53x53.jpg,93,73,11,up,2008-06-28,
84,Love Remains The Same,Gavin Rossdale,https://charts-static.billboard.com/img/2008/04/gavin-rossdale-rc7-53x53.jpg,76,76,2,down,2008-06-28,
85,Fall For You,Secondhand Serenade,https://charts-static.billboard.com/img/2008/03/secondhand-serenade-uco-53x53.jpg,,,,new,2008-06-28,
86,Love Is A Beautiful Thing,Phil Vassar,https://charts-static.billboard.com/img/2007/11/phil-vassar-xsv-53x53.jpg,80,48,17,down,2008-06-28,
87,She's A Hottie,Toby Keith,https://charts-static.billboard.com/img/2008/03/toby-keith-5au-53x53.jpg,77,71,11,down,2008-06-28,
88,Magic,Robin Thicke,https://charts-static.billboard.com/img/2008/05/robin-thicke-cu8-53x53.jpg,,,,new,2008-06-28,
89,That's What You Get,Paramore,https://charts-static.billboard.com/img/2008/04/paramore-teo-53x53.jpg,99,89,2,up,2008-06-28,
90,That Song In My Head,Julianne Hough,https://charts-static.billboard.com/img/2008/03/julianne-hough-qgv-53x53.jpg,94,88,4,up,2008-06-28,
91,Rise Above This,Seether,https://charts-static.billboard.com/img/2008/02/seether-tje-53x53.jpg,91,91,9,same,2008-06-28,
92,I Will Possess Your Heart,Death Cab For Cutie,https://charts-static.billboard.com/img/2008/04/death-cab-for-cutie-sxx-53x53.jpg,89,70,10,down,2008-06-28,
93,Last Time,Trey Songz,https://charts-static.billboard.com/img/2008/01/trey-songz-kc8-53x53.jpg,83,69,11,down,2008-06-28,
94,Coconut Juice,Tyga Featuring Travis McCoy,https://charts-static.billboard.com/img/2008/05/tyga-ofy-53x53.jpg,,,,new,2008-06-28,
95,Never Would Have Made It,Marvin Sapp,https://charts-static.billboard.com/img/2007/06/marvin-sapp-ugx-53x53.jpg,,,,new,2008-06-28,
96,Addicted,Saving Abel,https://charts-static.billboard.com/img/2008/02/saving-abel-2fn-53x53.jpg,,,,new,2008-06-28,
97,Another Try,Josh Turner Featuring Trisha Yearwood,https://charts-static.billboard.com/img/2008/01/josh-turner-ru7-53x53.jpg,96,96,3,down,2008-06-28,
98,I Still Miss You,Keith Anderson,https://charts-static.billboard.com/img/2008/02/keith-anderson-cm1-53x53.jpg,,,,new,2008-06-28,
